#jbar theta B
3 116.2 48.2156937
3 116.3 48.5926007
3 116.4 48.9715878
3 116.5 49.3526475
3 116.6 49.7357726
3 116.7 50.1209556
3 116.8 50.5081889
3 116.9 50.8974652
3 117.0 51.2887769
3 117.1 51.6821165
3 117.2 52.0774765
3 117.3 52.4748492
3 117.4 52.8742272
3 117.5 53.2756027
3 117.6 53.6789681
3 117.7 54.0843159
3 117.8 54.4916382
3 117.9 54.9009275
3 118.0 55.3121759
3 118.1 55.7253758
3 118.2 56.1405194
3 118.3 56.5575988
3 118.4 56.9766064
3 118.5 57.3975342
3 118.6 57.8203744
3 118.7 58.2451191
3 118.8 58.6717605
3 118.9 59.1002907
3 119.0 59.5307016
3 119.1 59.9629854
3 119.2 60.3971341
3 119.3 60.8331398
3 119.4 61.2709943
3 119.5 61.7106896
3 119.6 62.1522178
3 119.7 62.5955707
3 119.8 63.0407402
3 119.9 63.4877183
3 120.0 63.9364968
3 120.1 64.3870675
3 120.2 64.8394224
3 120.3 65.2935531
3 120.4 65.7494516
3 120.5 66.2071095
3 120.6 66.6665187
3 120.7 67.1276708
3 120.8 67.5905576
3 120.9 68.0551709
3 121.0 68.5215022
3 121.1 68.9895432
3 121.2 69.4592857
3 121.3 69.9307212
3 121.4 70.4038413
3 121.5 70.8786376
3 121.6 71.3551017
3 121.7 71.8332253
3 121.8 72.3129997
3 121.9 72.7944165
3 122.0 73.2774673
3 122.1 73.7621435
3 122.2 74.2484366
3 122.3 74.7363380
3 122.4 75.2258393
3 122.5 75.7169317
3 122.6 76.2096068
3 122.7 76.7038559
3 122.8 77.1996704
3 122.9 77.6970416
3 123.0 78.1959609
3 123.1 78.6964197
3 123.2 79.1984091
3 123.3 79.7019206
3 123.4 80.2069454
3 123.5 80.7134747
3 123.6 81.2214998
3 123.7 81.7310120
3 123.8 82.2420024
3 123.9 82.7544622
3 124.0 83.2683827
3 124.1 83.7837551
3 124.2 84.3005704
3 124.3 84.8188198
3 124.4 85.3384945
3 124.5 85.8595855
3 124.6 86.3820840
3 124.7 86.9059810
3 124.8 87.4312677
3 124.9 87.9579350
3 125.0 88.4859740
3 125.1 89.0153758
3 125.2 89.5461314
3 125.3 90.0782318
3 125.4 90.6116679
3 125.5 91.1464307
3 125.6 91.6825113
3 125.7 92.2199005
3 125.8 92.7585894
3 125.9 93.2985687
3 126.0 93.8398295
3 126.1 94.3823626
3 126.2 94.9261590
3 126.3 95.4712094
3 126.4 96.0175049
3 126.5 96.5650361
3 126.6 97.1137941
3 126.7 97.6637695
3 126.8 98.2149532
3 126.9 98.7673360
3 127.0 99.3209088
3 127.1 99.8756622
3 127.2 100.4315871
3 127.3 100.9886742
3 127.4 101.5469143
3 127.5 102.1062982
3 127.6 102.6668164
3 127.7 103.2284599
3 127.8 103.7912192
3 127.9 104.3550850
3 128.0 104.9200482
3 128.1 105.4860992
3 128.2 106.0532289
3 128.3 106.6214278
3 128.4 107.1906866
3 128.5 107.7609960
3 128.6 108.3323466
3 128.7 108.9047289
3 128.8 109.4781336
3 128.9 110.0525514
3 129.0 110.6279727
3 129.1 111.2043883
3 129.2 111.7817885
3 129.3 112.3601641
3 129.4 112.9395056
3 129.5 113.5198035
3 129.6 114.1010484
3 129.7 114.6832308
3 129.8 115.2663412
3 129.9 115.8503701
3 130.0 116.4353081
3 130.1 117.0211457
3 130.2 117.6078733
3 130.3 118.1954814
3 130.4 118.7839606
3 130.5 119.3733012
3 130.6 119.9634938
3 130.7 120.5545288
3 130.8 121.1463967
3 130.9 121.7390879
3 131.0 122.3325928
3 131.1 122.9269019
3 131.2 123.5220056
3 131.3 124.1178944
3 131.4 124.7145586
3 131.5 125.3119886
3 131.6 125.9101749
3 131.7 126.5091079
3 131.8 127.1087779
3 131.9 127.7091753
3 132.0 128.3102905
3 132.1 128.9121139
3 132.2 129.5146358
3 132.3 130.1178467
3 132.4 130.7217369
3 132.5 131.3262966
3 132.6 131.9315164
3 132.7 132.5373865
3 132.8 133.1438973
3 132.9 133.7510391
3 133.0 134.3588022
3 133.1 134.9671770
3 133.2 135.5761539
3 133.3 136.1857230
3 133.4 136.7958748
3 133.5 137.4065996
3 133.6 138.0178877
3 133.7 138.6297293
3 133.8 139.2421149
3 133.9 139.8550346
3 134.0 140.4684789
3 134.1 141.0824379
3 134.2 141.6969021
3 134.3 142.3118616
3 134.4 142.9273069
3 134.5 143.5432281
3 134.6 144.1596155
3 134.7 144.7764595
3 134.8 145.3937504
3 134.9 146.0114783
3 135.0 146.6296337
3 135.1 147.2482067
3 135.2 147.8671877
3 135.3 148.4865668
3 135.4 149.1063345
3 135.5 149.7264810
3 135.6 150.3469965
3 135.7 150.9678714
3 135.8 151.5890958
3 135.9 152.2106601
3 136.0 152.8325546
3 136.1 153.4547694
3 136.2 154.0772950
3 136.3 154.7001215
3 136.4 155.3232392
3 136.5 155.9466385
3 136.6 156.5703095
3 136.7 157.1942426
3 136.8 157.8184280
3 136.9 158.4428560
3 137.0 159.0675168
3 137.1 159.6924008
3 137.2 160.3174983
3 137.3 160.9427995
3 137.4 161.5682946
3 137.5 162.1939741
3 137.6 162.8198281
3 137.7 163.4458469
3 137.8 164.0720209
3 137.9 164.6983403
3 138.0 165.3247954
3 138.1 165.9513766
3 138.2 166.5780741
3 138.3 167.2048781
3 138.4 167.8317791
3 138.5 168.4587674
3 138.6 169.0858331
3 138.7 169.7129667
3 138.8 170.3401585
3 138.9 170.9673987
3 139.0 171.5946777
3 139.1 172.2219859
3 139.2 172.8493135
3 139.3 173.4766509
3 139.4 174.1039885
3 139.5 174.7313165
3 139.6 175.3586253
3 139.7 175.9859053
3 139.8 176.6131468
3 139.9 177.2403402
3 140.0 177.8674758
3 140.1 178.4945440
3 140.2 179.1215352
3 140.3 179.7484398
3 140.4 180.3752481
3 140.5 181.0019506
3 140.6 181.6285376
3 140.7 182.2549995
3 140.8 182.8813267
3 140.9 183.5075097
3 141.0 184.1335388
3 141.1 184.7594046
3 141.2 185.3850973
3 141.3 186.0106075
3 141.4 186.6359257
3 141.5 187.2610421
3 141.6 187.8859473
3 141.7 188.5106319
3 141.8 189.1350861
3 141.9 189.7593005
3 142.0 190.3832657
3 142.1 191.0069720
3 142.2 191.6304100
3 142.3 192.2535702
3 142.4 192.8764431
3 142.5 193.4990192
3 142.6 194.1212891
3 142.7 194.7432432
3 142.8 195.3648722
3 142.9 195.9861666
3 143.0 196.6071169
3 143.1 197.2277138
3 143.2 197.8479477
3 143.3 198.4678094
3 143.4 199.0872893
3 143.5 199.7063781
3 143.6 200.3250664
3 143.7 200.9433449
3 143.8 201.5612041
3 143.9 202.1786347
3 144.0 202.7956273
3 144.1 203.4121727
3 144.2 204.0282615
3 144.3 204.6438843
3 144.4 205.2590319
3 144.5 205.8736950
3 144.6 206.4878643
3 144.7 207.1015304
3 144.8 207.7146842
3 144.9 208.3273164
3 145.0 208.9394177
3 145.1 209.5509789
3 145.2 210.1619908
3 145.3 210.7724441
3 145.4 211.3823297
3 145.5 211.9916384
3 145.6 212.6003610
3 145.7 213.2084883
3 145.8 213.8160112
3 145.9 214.4229205
3 146.0 215.0292071
3 146.1 215.6348618
3 146.2 216.2398757
3 146.3 216.8442395
3 146.4 217.4479442
3 146.5 218.0509808
3 146.6 218.6533401
3 146.7 219.2550132
3 146.8 219.8559909
3 146.9 220.4562643
3 147.0 221.0558244
3 147.1 221.6546622
3 147.2 222.2527686
3 147.3 222.8501348
3 147.4 223.4467518
3 147.5 224.0426106
3 147.6 224.6377023
3 147.7 225.2320181
3 147.8 225.8255489
3 147.9 226.4182860
3 148.0 227.0102204
3 148.1 227.6013434
3 148.2 228.1916460
3 148.3 228.7811195
3 148.4 229.3697550
3 148.5 229.9575437
3 148.6 230.5444769
3 148.7 231.1305458
3 148.8 231.7157416
3 148.9 232.3000556
3 149.0 232.8834792
3 149.1 233.4660035
3 149.2 234.0476199
3 149.3 234.6283197
3 149.4 235.2080943
3 149.5 235.7869350
3 149.6 236.3648332
3 149.7 236.9417803
3 149.8 237.5177677
3 149.9 238.0927869
3 150.0 238.6668292
3 150.1 239.2398861
3 150.2 239.8119491
3 150.3 240.3830097
3 150.4 240.9530593
3 150.5 241.5220896
3 150.6 242.0900921
3 150.7 242.6570582
3 150.8 243.2229797
3 150.9 243.7878480
3 151.0 244.3516548
3 151.1 244.9143918
3 151.2 245.4760505
3 151.3 246.0366226
3 151.4 246.5960999
3 151.5 247.1544739
3 151.6 247.7117366
3 151.7 248.2678794
3 151.8 248.8228943
3 151.9 249.3767730
3 152.0 249.9295073
3 152.1 250.4810890
3 152.2 251.0315099
3 152.3 251.5807619
3 152.4 252.1288368
3 152.5 252.6757266
3 152.6 253.2214231
3 152.7 253.7659183
3 152.8 254.3092041
3 152.9 254.8512724
3 153.0 255.3921153
3 153.1 255.9317248
3 153.2 256.4700929
3 153.3 257.0072115
3 153.4 257.5430729
3 153.5 258.0776690
3 153.6 258.6109921
3 153.7 259.1430341
3 153.8 259.6737872
3 153.9 260.2032437
3 154.0 260.7313957
3 154.1 261.2582354
3 154.2 261.7837550
3 154.3 262.3079467
3 154.4 262.8308030
3 154.5 263.3523159
3 154.6 263.8724779
3 154.7 264.3912813
3 154.8 264.9087185
3 154.9 265.4247817
3 155.0 265.9394635
3 155.1 266.4527561
3 155.2 266.9646522
3 155.3 267.4751441
3 155.4 267.9842243
3 155.5 268.4918853
3 155.6 268.9981197
3 155.7 269.5029200
3 155.8 270.0062787
3 155.9 270.5081886
3 156.0 271.0086421
3 156.1 271.5076320
3 156.2 272.0051509
3 156.3 272.5011914
3 156.4 272.9957464
3 156.5 273.4888085
3 156.6 273.9803705
3 156.7 274.4704252
3 156.8 274.9589653
3 156.9 275.4459837
3 157.0 275.9314733
3 157.1 276.4154269
3 157.2 276.8978374
3 157.3 277.3786978
3 157.4 277.8580009
3 157.5 278.3357398
3 157.6 278.8119075
3 157.7 279.2864969
3 157.8 279.7595011
3 157.9 280.2309132
3 158.0 280.7007262
3 158.1 281.1689334
3 158.2 281.6355277
3 158.3 282.1005024
3 158.4 282.5638507
3 158.5 283.0255657
3 158.6 283.4856408
3 158.7 283.9440692
3 158.8 284.4008441
3 158.9 284.8559589
3 159.0 285.3094069
3 159.1 285.7611815
3 159.2 286.2112761
3 159.3 286.6596841
3 159.4 287.1063989
3 159.5 287.5514140
3 159.6 287.9947228
3 159.7 288.4363190
3 159.8 288.8761961
3 159.9 289.3143475
3 160.0 289.7507670
3 160.1 290.1854481
3 160.2 290.6183845
3 160.3 291.0495699
3 160.4 291.4789979
3 160.5 291.9066623
3 160.6 292.3325568
3 160.7 292.7566753
3 160.8 293.1790115
3 160.9 293.5995593
3 161.0 294.0183125
3 161.1 294.4352650
3 161.2 294.8504107
3 161.3 295.2637436
3 161.4 295.6752577
3 161.5 296.0849468
3 161.6 296.4928052
3 161.7 296.8988268
3 161.8 297.3030056
3 161.9 297.7053359
3 162.0 298.1058117
3 162.1 298.5044272
3 162.2 298.9011765
3 162.3 299.2960540
3 162.4 299.6890538
3 162.5 300.0801703
3 162.6 300.4693977
3 162.7 300.8567303
3 162.8 301.2421625
3 162.9 301.6256888
3 163.0 302.0073034
3 163.1 302.3870010
3 163.2 302.7647758
3 163.3 303.1406225
3 163.4 303.5145355
3 163.5 303.8865095
3 163.6 304.2565389
3 163.7 304.6246185
3 163.8 304.9907428
3 163.9 305.3549066
3 164.0 305.7171045
3 164.1 306.0773313
3 164.2 306.4355817
3 164.3 306.7918506
3 164.4 307.1461326
3 164.5 307.4984228
3 164.6 307.8487160
3 164.7 308.1970070
3 164.8 308.5432908
3 164.9 308.8875624
3 165.0 309.2298168
3 165.1 309.5700490
3 165.2 309.9082541
3 165.3 310.2444271
3 165.4 310.5785631
3 165.5 310.9106574
3 165.6 311.2407051
3 165.7 311.5687014
3 165.8 311.8946414
3 165.9 312.2185206
3 166.0 312.5403342
3 166.1 312.8600775
3 166.2 313.1777459
3 166.3 313.4933348
3 166.4 313.8068395
3 166.5 314.1182556
3 166.6 314.4275786
3 166.7 314.7348038
3 166.8 315.0399269
3 166.9 315.3429435
3 167.0 315.6438491
3 167.1 315.9426395
3 167.2 316.2393101
3 167.3 316.5338569
3 167.4 316.8262754
3 167.5 317.1165614
3 167.6 317.4047108
3 167.7 317.6907193
3 167.8 317.9745828
3 167.9 318.2562973
3 168.0 318.5358585
3 168.1 318.8132625
3 168.2 319.0885052
3 168.3 319.3615827
3 168.4 319.6324910
3 168.5 319.9012261
3 168.6 320.1677842
3 168.7 320.4321614
3 168.8 320.6943539
3 168.9 320.9543579
3 169.0 321.2121696
3 169.1 321.4677852
3 169.2 321.7212012
3 169.3 321.9724137
3 169.4 322.2214192
3 169.5 322.4682141
3 169.6 322.7127948
3 169.7 322.9551577
3 169.8 323.1952994
3 169.9 323.4332163
3 170.0 323.6689051
3 170.1 323.9023623
3 170.2 324.1335845
3 170.3 324.3625683
3 170.4 324.5893106
3 170.5 324.8138079
3 170.6 325.0360571
3 170.7 325.2560549
3 170.8 325.4737982
3 170.9 325.6892837
3 171.0 325.9025084
3 171.1 326.1134692
3 171.2 326.3221631
3 171.3 326.5285870
3 171.4 326.7327378
3 171.5 326.9346128
3 171.6 327.1342090
3 171.7 327.3315234
3 171.8 327.5265532
3 171.9 327.7192956
3 172.0 327.9097479
3 172.1 328.0979072
3 172.2 328.2837709
3 172.3 328.4673362
3 172.4 328.6486005
3 172.5 328.8275612
3 172.6 329.0042156
3 172.7 329.1785613
3 172.8 329.3505958
3 172.9 329.5203164
3 173.0 329.6877209
3 173.1 329.8528067
3 173.2 330.0155715
3 173.3 330.1760129
3 173.4 330.3341286
3 173.5 330.4899163
3 173.6 330.6433738
3 173.7 330.7944988
3 173.8 330.9432892
3 173.9 331.0897429
3 174.0 331.2338576
3 174.1 331.3756313
3 174.2 331.5150621
3 174.3 331.6521477
3 174.4 331.7868864
3 174.5 331.9192761
3 174.6 332.0493149
3 174.7 332.1770009
3 174.8 332.3023323
3 174.9 332.4253074
3 175.0 332.5459242
3 175.1 332.6641811
3 175.2 332.7800764
3 175.3 332.8936083
3 175.4 333.0047753
3 175.5 333.1135758
3 175.6 333.2200081
3 175.7 333.3240707
3 175.8 333.4257622
3 175.9 333.5250810
3 176.0 333.6220258
3 176.1 333.7165951
3 176.2 333.8087876
3 176.3 333.8986019
3 176.4 333.9860367
3 176.5 334.0710908
3 176.6 334.1537630
3 176.7 334.2340520
3 176.8 334.3119567
3 176.9 334.3874759
3 177.0 334.4606087
3 177.1 334.5313539
3 177.2 334.5997104
3 177.3 334.6656774
3 177.4 334.7292539
3 177.5 334.7904389
3 177.6 334.8492316
3 177.7 334.9056310
3 177.8 334.9596365
3 177.9 335.0112472
3 178.0 335.0604624
3 178.1 335.1072813
3 178.2 335.1517034
3 178.3 335.1937279
3 178.4 335.2333542
3 178.5 335.2705818
3 178.6 335.3054101
3 178.7 335.3378387
3 178.8 335.3678670
3 178.9 335.3954946
3 179.0 335.4207212
3 179.1 335.4435464
3 179.2 335.4639698
3 179.3 335.4819911
3 179.4 335.4976101
3 179.5 335.5108266
3 179.6 335.5216403
3 179.7 335.5300511
3 179.8 335.5360590
3 179.9 335.5396637
3 180.0 335.5408653
4 0.0 1087.4872397
4 0.1 1087.4798196
4 0.2 1087.4575598
4 0.3 1087.4204608
4 0.4 1087.3685240
4 0.5 1087.3017510
4 0.6 1087.2201441
4 0.7 1087.1237058
4 0.8 1087.0124394
4 0.9 1086.8863485
4 1.0 1086.7454372
4 1.1 1086.5897102
4 1.2 1086.4191725
4 1.3 1086.2338299
4 1.4 1086.0336882
4 1.5 1085.8187541
4 1.6 1085.5890347
4 1.7 1085.3445375
4 1.8 1085.0852705
4 1.9 1084.8112421
4 2.0 1084.5224614
4 2.1 1084.2189378
4 2.2 1083.9006814
4 2.3 1083.5677024
4 2.4 1083.2200118
4 2.5 1082.8576211
4 2.6 1082.4805421
4 2.7 1082.0887871
4 2.8 1081.6823690
4 2.9 1081.2613010
4 3.0 1080.8255971
4 3.1 1080.3752714
4 3.2 1079.9103387
4 3.3 1079.4308142
4 3.4 1078.9367137
4 3.5 1078.4280533
4 3.6 1077.9048496
4 3.7 1077.3671198
4 3.8 1076.8148815
4 3.9 1076.2481527
4 4.0 1075.6669521
4 4.1 1075.0712986
4 4.2 1074.4612117
4 4.3 1073.8367113
4 4.4 1073.1978179
4 4.5 1072.5445525
4 4.6 1071.8769362
4 4.7 1071.1949911
4 4.8 1070.4987393
4 4.9 1069.7882037
4 5.0 1069.0634074
4 5.1 1068.3243741
4 5.2 1067.5711280
4 5.3 1066.8036937
4 5.4 1066.0220963
4 5.5 1065.2263612
4 5.6 1064.4165145
4 5.7 1063.5925826
4 5.8 1062.7545924
4 5.9 1061.9025713
4 6.0 1061.0365470
4 6.1 1060.1565479
4 6.2 1059.2626025
4 6.3 1058.3547401
4 6.4 1057.4329903
4 6.5 1056.4973831
4 6.6 1055.5479490
4 6.7 1054.5847190
4 6.8 1053.6077245
4 6.9 1052.6169972
4 7.0 1051.6125695
4 7.1 1050.5944740
4 7.2 1049.5627440
4 7.3 1048.5174129
4 7.4 1047.4585149
4 7.5 1046.3860843
4 7.6 1045.3001560
4 7.7 1044.2007654
4 7.8 1043.0879483
4 7.9 1041.9617407
4 8.0 1040.8221793
4 8.1 1039.6693011
4 8.2 1038.5031436
4 8.3 1037.3237446
4 8.4 1036.1311425
4 8.5 1034.9253759
4 8.6 1033.7064840
4 8.7 1032.4745064
4 8.8 1031.2294829
4 8.9 1029.9714539
4 9.0 1028.7004604
4 9.1 1027.4165433
4 9.2 1026.1197445
4 9.3 1024.8101057
4 9.4 1023.4876695
4 9.5 1022.1524787
4 9.6 1020.8045765
4 9.7 1019.4440065
4 9.8 1018.0708127
4 9.9 1016.6850395
4 10.0 1015.2867318
4 10.1 1013.8759346
4 10.2 1012.4526937
4 10.3 1011.0170549
4 10.4 1009.5690646
4 10.5 1008.1087696
4 10.6 1006.6362169
4 10.7 1005.1514541
4 10.8 1003.6545291
4 10.9 1002.1454901
4 11.0 1000.6243857
4 11.1 999.0912650
4 11.2 997.5461773
4 11.3 995.9891723
4 11.4 994.4203002
4 11.5 992.8396115
4 11.6 991.2471569
4 11.7 989.6429877
4 11.8 988.0271553
4 11.9 986.3997119
4 12.0 984.7607094
4 12.1 983.1102007
4 12.2 981.4482387
4 12.3 979.7748766
4 12.4 978.0901681
4 12.5 976.3941673
4 12.6 974.6869284
4 12.7 972.9685061
4 12.8 971.2389555
4 12.9 969.4983319
4 13.0 967.7466910
4 13.1 965.9840887
4 13.2 964.2105814
4 13.3 962.4262259
4 13.4 960.6310789
4 13.5 958.8251980
4 13.6 957.0086406
4 13.7 955.1814647
4 13.8 953.3437287
4 13.9 951.4954909
4 14.0 949.6368103
4 14.1 947.7677461
4 14.2 945.8883577
4 14.3 943.9987050
4 14.4 942.0988479
4 14.5 940.1888469
4 14.6 938.2687627
4 14.7 936.3386561
4 14.8 934.3985886
4 14.9 932.4486214
4 15.0 930.4888166
4 15.1 928.5192362
4 15.2 926.5399426
4 15.3 924.5509983
4 15.4 922.5524665
4 15.5 920.5444102
4 15.6 918.5268929
4 15.7 916.4999783
4 15.8 914.4637305
4 15.9 912.4182138
4 16.0 910.3634925
4 16.1 908.2996315
4 16.2 906.2266959
4 16.3 904.1447508
4 16.4 902.0538619
4 16.5 899.9540948
4 16.6 897.8455156
4 16.7 895.7281906
4 16.8 893.6021861
4 16.9 891.4675690
4 17.0 889.3244062
4 17.1 887.1727649
4 17.2 885.0127125
4 17.3 882.8443165
4 17.4 880.6676449
4 17.5 878.4827658
4 17.6 876.2897473
4 17.7 874.0886580
4 17.8 871.8795667
4 17.9 869.6625422
4 18.0 867.4376536
4 18.1 865.2049702
4 18.2 862.9645616
4 18.3 860.7164975
4 18.4 858.4608478
4 18.5 856.1976825
4 18.6 853.9270720
4 18.7 851.6490868
4 18.8 849.3637974
4 18.9 847.0712747
4 19.0 844.7715896
4 19.1 842.4648135
4 19.2 840.1510175
4 19.3 837.8302733
4 19.4 835.5026525
4 19.5 833.1682269
4 19.6 830.8270686
4 19.7 828.4792496
4 19.8 826.1248423
4 19.9 823.7639192
4 20.0 821.3965527
4 20.1 819.0228158
4 20.2 816.6427813
4 20.3 814.2565221
4 20.4 811.8641115
4 20.5 809.4656228
4 20.6 807.0611293
4 20.7 804.6507046
4 20.8 802.2344224
4 20.9 799.8123565
4 21.0 797.3845808
4 21.1 794.9511693
4 21.2 792.5121961
4 21.3 790.0677355
4 21.4 787.6178618
4 21.5 785.1626496
4 21.6 782.7021733
4 21.7 780.2365076
4 21.8 777.7657272
4 21.9 775.2899069
4 22.0 772.8091218
4 22.1 770.3234468
4 22.2 767.8329569
4 22.3 765.3377274
4 22.4 762.8378335
4 22.5 760.3333506
4 22.6 757.8243539
4 22.7 755.3109189
4 22.8 752.7931213
4 22.9 750.2710365
4 23.0 747.7447401
4 23.1 745.2143080
4 23.2 742.6798158
4 23.3 740.1413392
4 23.4 737.5989543
4 23.5 735.0527367
4 23.6 732.5027626
4 23.7 729.9491077
4 23.8 727.3918481
4 23.9 724.8310599
4 24.0 722.2668190
4 24.1 719.6992016
4 24.2 717.1282837
4 24.3 714.5541415
4 24.4 711.9768511
4 24.5 709.3964887
4 24.6 706.8131304
4 24.7 704.2268523
4 24.8 701.6377306
4 24.9 699.0458416
4 25.0 696.4512613
4 25.1 693.8540660
4 25.2 691.2543317
4 25.3 688.6521346
4 25.4 686.0475509
4 25.5 683.4406567
4 25.6 680.8315280
4 25.7 678.2202409
4 25.8 675.6068715
4 25.9 672.9914958
4 26.0 670.3741897
4 26.1 667.7550293
4 26.2 665.1340903
4 26.3 662.5114487
4 26.4 659.8871804
4 26.5 657.2613610
4 26.6 654.6340663
4 26.7 652.0053721
4 26.8 649.3753538
4 26.9 646.7440871
4 27.0 644.1116475
4 27.1 641.4781104
4 27.2 638.8435512
4 27.3 636.2080452
4 27.4 633.5716676
4 27.5 630.9344936
4 27.6 628.2965981
4 27.7 625.6580563
4 27.8 623.0189431
4 27.9 620.3793332
4 28.0 617.7393013
4 28.1 615.0989222
4 28.2 612.4582704
4 28.3 609.8174202
4 28.4 607.1764461
4 28.5 604.5354222
4 28.6 601.8944227
4 28.7 599.2535216
4 28.8 596.6127928
4 28.9 593.9723102
4 29.0 591.3321473
4 29.1 588.6923777
4 29.2 586.0530748
4 29.3 583.4143120
4 29.4 580.7761623
4 29.5 578.1386989
4 29.6 575.5019946
4 29.7 572.8661221
4 29.8 570.2311542
4 29.9 567.5971632
4 30.0 564.9642216
4 30.1 562.3324013
4 30.2 559.7017746
4 30.3 557.0724133
4 30.4 554.4443890
4 30.5 551.8177733
4 30.6 549.1926377
4 30.7 546.5690533
4 30.8 543.9470912
4 30.9 541.3268223
4 31.0 538.7083173
4 31.1 536.0916466
4 31.2 533.4768808
4 31.3 530.8640899
4 31.4 528.2533440
4 31.5 525.6447128
4 31.6 523.0382660
4 31.7 520.4340730
4 31.8 517.8322030
4 31.9 515.2327250
4 32.0 512.6357078
4 32.1 510.0412202
4 32.2 507.4493305
4 32.3 504.8601069
4 32.4 502.2736175
4 32.5 499.6899300
4 32.6 497.1091121
4 32.7 494.5312310
4 32.8 491.9563539
4 32.9 489.3845477
4 33.0 486.8158792
4 33.1 484.2504148
4 33.2 481.6882207
4 33.3 479.1293630
4 33.4 476.5739074
4 33.5 474.0219194
4 33.6 471.4734644
4 33.7 468.9286074
4 33.8 466.3874132
4 33.9 463.8499463
4 34.0 461.3162712
4 34.1 458.7864518
4 34.2 456.2605519
4 34.3 453.7386352
4 34.4 451.2207649
4 34.5 448.7070041
4 34.6 446.1974154
4 34.7 443.6920615
4 34.8 441.1910046
4 34.9 438.6943067
4 35.0 436.2020294
4 35.1 433.7142342
4 35.2 431.2309822
4 35.3 428.7523344
4 35.4 426.2783512
4 35.5 423.8090931
4 35.6 421.3446201
4 35.7 418.8849918
4 35.8 416.4302679
4 35.9 413.9805073
4 36.0 411.5357690
4 36.1 409.0961116
4 36.2 406.6615934
4 36.3 404.2322723
4 36.4 401.8082060
4 36.5 399.3894519
4 36.6 396.9760671
4 36.7 394.5681083
4 36.8 392.1656320
4 36.9 389.7686944
4 37.0 387.3773512
4 37.1 384.9916580
4 37.2 382.6116701
4 37.3 380.2374422
4 37.4 377.8690290
4 37.5 375.5064847
4 37.6 373.1498632
4 37.7 370.7992181
4 37.8 368.4546028
4 37.9 366.1160701
4 38.0 363.7836726
4 38.1 361.4574626
4 38.2 359.1374921
4 38.3 356.8238126
4 38.4 354.5164755
4 38.5 352.2155317
4 38.6 349.9210316
4 38.7 347.6330257
4 38.8 345.3515638
4 38.9 343.0766955
4 39.0 340.8084699
4 39.1 338.5469359
4 39.2 336.2921420
4 39.3 334.0441364
4 39.4 331.8029669
4 39.5 329.5686809
4 39.6 327.3413255
4 39.7 325.1209475
4 39.8 322.9075932
4 39.9 320.7013086
4 40.0 318.5021393
4 40.1 316.3101308
4 40.2 314.1253277
4 40.3 311.9477748
4 40.4 309.7775163
4 40.5 307.6145958
4 40.6 305.4590568
4 40.7 303.3109425
4 40.8 301.1702955
4 40.9 299.0371582
4 41.0 296.9115724
4 41.1 294.7935797
4 41.2 292.6832214
4 41.3 290.5805383
4 41.4 288.4855707
4 41.5 286.3983587
4 41.6 284.3189420
4 41.7 282.2473598
4 41.8 280.1836511
4 41.9 278.1278544
4 42.0 276.0800077
4 42.1 274.0401487
4 42.2 272.0083150
4 42.3 269.9845433
4 42.4 267.9688702
4 42.5 265.9613319
4 42.6 263.9619642
4 42.7 261.9708025
4 42.8 259.9878816
4 42.9 258.0132363
4 43.0 256.0469006
4 43.1 254.0889084
4 43.2 252.1392930
4 43.3 250.1980875
4 43.4 248.2653244
4 43.5 246.3410359
4 43.6 244.4252537
4 43.7 242.5180094
4 43.8 240.6193337
4 43.9 238.7292574
4 44.0 236.8478105
4 44.1 234.9750228
4 44.2 233.1109237
4 44.3 231.2555420
4 44.4 229.4089065
4 44.5 227.5710450
4 44.6 225.7419855
4 44.7 223.9217551
4 44.8 222.1103807
4 44.9 220.3078889
4 45.0 218.5143058
4 45.1 216.7296569
4 45.2 214.9539675
4 45.3 213.1872625
4 45.4 211.4295662
4 45.5 209.6809027
4 45.6 207.9412956
4 45.7 206.2107680
4 45.8 204.4893426
4 45.9 202.7770420
4 46.0 201.0738878
4 46.1 199.3799018
4 46.2 197.6951049
4 46.3 196.0195179
4 46.4 194.3531609
4 46.5 192.6960539
4 46.6 191.0482163
4 46.7 189.4096670
4 46.8 187.7804248
4 46.9 186.1605076
4 47.0 184.5499334
4 47.1 182.9487193
4 47.2 181.3568824
4 47.3 179.7744391
4 47.4 178.2014056
4 47.5 176.6377974
4 47.6 175.0836298
4 47.7 173.5389176
4 47.8 172.0036753
4 47.9 170.4779168
4 48.0 168.9616556
4 48.1 167.4549050
4 48.2 165.9576776
4 48.3 164.4699858
4 48.4 162.9918415
4 48.5 161.5232560
4 48.6 160.0642406
4 48.7 158.6148057
4 48.8 157.1749617
4 48.9 155.7447182
4 49.0 154.3240848
4 49.1 152.9130704
4 49.2 151.5116834
4 49.3 150.1199321
4 49.4 148.7378242
4 49.5 147.3653670
4 49.6 146.0025672
4 49.7 144.6494315
4 49.8 143.3059659
4 49.9 141.9721760
4 50.0 140.6480669
4 50.1 139.3336437
4 50.2 138.0289105
4 50.3 136.7338715
4 50.4 135.4485302
4 50.5 134.1728897
4 50.6 132.9069528
4 50.7 131.6507218
4 50.8 130.4041988
4 50.9 129.1673851
4 51.0 127.9402818
4 51.1 126.7228898
4 51.2 125.5152093
4 51.3 124.3172401
4 51.4 123.1289818
4 51.5 121.9504334
4 51.6 120.7815936
